105,"My background is in computer science, and during that time I became comfortable with machine learning basics and Java. I had a chance to work on a resume screening mini app, and that made me more confident about using my skills. I enjoy learning by doing and I try to stay consistent with practice. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,5,4,3,3.75,Good
106,"I am a fresher with a background in mba, and I have focused on learning market research and communication. I had a chance to work on a customer survey analysis, and that made me more confident about using my skills. I enjoy learning by doing and I try to stay consistent with practice. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,4,4,4,3.65,Good
107,"I am from a mba background, and during that time I became comfortable with market research and stakeholder coordination. I had a chance to work on a pricing research assignment, and that made me more confident about using my skills. My goal is to build a solid career in this field and take on more responsibility over time.",4,4,4,3,3.85,Good
108,"I recently completed my background in sales, and during that time I became comfortable with presentation and client communication, along with CRM tools. One project I enjoyed was a lead conversion analysis project, and it gave me good exposure to real problem solving. Most of my experience is still at an early stage, but I am serious about building in this area. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,4,3,4,3.75,Good
109,"I am a data analyst, where I built my basics in Excel and Python. One project I enjoyed was an operations reporting dashboard, and it gave me good exposure to real problem solving. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,4,3.75,Good
110,"I am a data analyst, and I have focused on learning SQL and dashboarding, along with Excel. I also completed a churn analysis project, where I learned how to work in a structured way. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,5,3,3.85,Good
111,"My background is in computer science, where I built my basics in Java and Python. One project I enjoyed was a student attendance system, and it gave me good exposure to real problem solving. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,5,3,3.85,Good
112,"I am a data analyst, and during that time I became comfortable with Excel and data cleaning. I also completed a sales dashboard, where I learned how to work in a structured way. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,4,4,4,3.65,Good
113,"I am from a civil engineering background, and I have focused on learning site coordination and quantity estimation. I also completed a drainage design assignment, where I learned how to work in a structured way. Most of my experience is still at an early stage, but I am serious about building in this area. I like work that gives me a chance to combine technical understanding with clear execution. My goal is to build a solid career in this field and take on more responsibility over time.",3,3,4,4,3.40,Good
114,"I am a fresher with a background in self-taught, and I have focused on learning JavaScript and Git, and I also picked up React. I worked on a to-do application, which helped me understand how to apply these skills in a practical way. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,3,3.60,Good
115,"I recently completed my background in self-taught, where I built my basics in Git and CSS. I worked on a portfolio website, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,4,3,3.85,Good
116,"I recently completed my background in general, where I built my basics in communication and basic SQL, and I also picked up teamwork. I also completed a process improvement assignment, where I learned how to work in a structured way. I enjoy learning by doing and I try to stay consistent with practice. I like work that gives me a chance to combine technical understanding with clear execution. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,4,3,4,3.75,Good
117,"I am from a self-taught background, where I built my basics in CSS and HTML. I worked on a portfolio website, which helped me understand how to apply these skills in a practical way. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,3,5,3.65,Good
118,"I am from a self-taught background, where I built my basics in freelance client work and HTML. One project I enjoyed was a to-do application, and it gave me good exposure to real problem solving. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,3,5,4,3.65,Good
119,"I am a fresher with a background in electronics and communication, and during that time I became comfortable with embedded systems and C, and I also picked up Python. One project I enjoyed was an Arduino-based monitoring system, and it gave me good exposure to real problem solving. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,3,3.60,Good
120,"My background is in self-taught, and I have focused on learning Git and CSS, and I also picked up freelance client work. I also completed a to-do application, where I learned how to work in a structured way. I enjoy learning by doing and I try to stay consistent with practice. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,5,3,3.85,Good
121,"I am from a civil engineering background, and during that time I became comfortable with quantity estimation and planning, along with AutoCAD. One project I enjoyed was a material estimation project, and it gave me good exposure to real problem solving. I am still learning, but I like taking feedback and improving step by step. My goal is to build a solid career in this field and take on more responsibility over time.",4,4,3,4,3.75,Good
122,"I recently completed my background in data analytics, and I have focused on learning Excel and Power BI. I worked on a customer segmentation study, which helped me understand how to apply these skills in a practical way. Most of my experience is still at an early stage, but I am serious about building in this area. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,4,3.75,Good
123,"I am a fresher with a background in data analytics, and I have focused on learning SQL and Python. One project I enjoyed was an operations reporting dashboard, and it gave me good exposure to real problem solving. Most of my experience is still at an early stage, but I am serious about building in this area. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,4,5,3,3.75,Good
124,"I recently completed my background in self-taught, and during that time I became comfortable with freelance client work and CSS. One project I enjoyed was a local business landing page, and it gave me good exposure to real problem solving. I enjoy learning by doing and I try to stay consistent with practice. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,3,3.60,Good
125,"I recently completed my background in data analytics, where I built my basics in data cleaning and SQL. I had a chance to work on an operations reporting dashboard, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I usually do well when the expectations are clear and I can keep improving with regular feedback. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,3,4,4,3.40,Good
126,"I am a fresher with a background in product management, and I have focused on learning cross-functional work and roadmap planning, along with SQL. I also completed a retention analysis initiative, where I learned how to work in a structured way. I enjoy learning by doing and I try to stay consistent with practice. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,5,3,3.85,Good
127,"I am a fresher with a background in general, and during that time I became comfortable with teamwork and Excel, along with communication. I also completed a dashboard mini project, where I learned how to work in a structured way. Most of my experience is still at an early stage, but I am serious about building in this area. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,3,5,3.65,Good
128,"I am a self-taught web developer, where I built my basics in CSS and freelance client work, and I also picked up React. I had a chance to work on a portfolio website, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,4,4,3.40,Good
129,"I recently completed my background in computer science, where I built my basics in DSA and SQL. I had a chance to work on a hostel management website, and that made me more confident about using my skills. My goal is to build a solid career in this field and take on more responsibility over time.",4,3,3,5,3.65,Good
130,"I recently completed my background in business analysis, where I built my basics in Excel and requirements gathering. I had a chance to work on a reporting workflow redesign, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,4,3,3.85,Good
131,"I am a fresher with a background in general, and during that time I became comfortable with teamwork and problem solving. I also completed a process improvement assignment, where I learned how to work in a structured way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,3,5,4,3.65,Good
132,"I am a fresher with a background in civil engineering, where I built my basics in quantity estimation and planning. I had a chance to work on a material estimation project, and that made me more confident about using my skills. I am still learning, but I like taking feedback and improving step by step. My goal is to build a solid career in this field and take on more responsibility over time.",3,3,5,4,3.65,Good
133,"I recently completed my background in software engineering, and during that time I became comfortable with React and Node.js. I also completed an internal task tracker, where I learned how to work in a structured way. I am still learning, but I like taking feedback and improving step by step. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,3,5,4,3.65,Good
134,"My background is in computer science, and I have focused on learning Python and SQL. One project I enjoyed was a college event portal, and it gave me good exposure to real problem solving. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,3,3.60,Good
135,"I recently completed my background in software engineering, where I built my basics in JavaScript and Node.js, along with REST APIs. I worked on an internal task tracker, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,5,4,3.65,Good
136,"I am a fresher with a background in mechanical engineering, and during that time I became comfortable with Excel and problem solving. I worked on a maintenance tracking dashboard, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I usually do well when the expectations are clear and I can keep improving with regular feedback. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,3,4,4,3.75,Good
137,"I am a fresher with a background in self-taught, and during that time I became comfortable with React and CSS. I had a chance to work on a portfolio website, and that made me more confident about using my skills. Most of my experience is still at an early stage, but I am serious about building in this area. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,4,3,3,3.60,Good
138,"I am a software developer, and during that time I became comfortable with REST APIs and Python. I worked on an e-commerce feature module, which helped me understand how to apply these skills in a practical way. My goal is to build a solid career in this field and take on more responsibility over time.",3,4,4,4,3.65,Good
139,"I am from a quality assurance background, and I have focused on learning API testing and manual testing. I also completed an API validation project, where I learned how to work in a structured way. Most of my experience is still at an early stage, but I am serious about building in this area. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,3,3.60,Good
140,"I am from a general background, and during that time I became comfortable with teamwork and Excel. I worked on a process improvement assignment, which helped me understand how to apply these skills in a practical way. Most of my experience is still at an early stage, but I am serious about building in this area. I like work that gives me a chance to combine technical understanding with clear execution. My goal is to build a solid career in this field and take on more responsibility over time.",5,3,3,3,3.70,Good
141,"I am a fresher with a background in general, and I have focused on learning Excel and basic SQL. I also completed a dashboard mini project, where I learned how to work in a structured way. I enjoy learning by doing and I try to stay consistent with practice. My goal is to build a solid career in this field and take on more responsibility over time.",5,3,3,3,3.70,Good
142,"My background is in self-taught, and during that time I became comfortable with Git and HTML. I worked on a portfolio website, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I like work that gives me a chance to combine technical understanding with clear execution. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,4,4,4,3.65,Good
143,"My background is in computer science, and I have focused on learning DSA and web development. I worked on a student attendance system, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,5,4,3.65,Good
144,"I am a fresher with a background in sales, and I have focused on learning presentation and client communication. I worked on a customer follow-up process improvement, which helped me understand how to apply these skills in a practical way. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,3,4,4,3.75,Good
145,"I am from a general background, and I have focused on learning Excel and basic SQL. I had a chance to work on a college team project, and that made me more confident about using my skills. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,3,3.60,Good
146,"I am a product associate, and during that time I became comfortable with user research and analytics. I had a chance to work on a product experiment review, and that made me more confident about using my skills. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,3,3.60,Good
147,"I recently completed my background in general, and during that time I became comfortable with communication and basic SQL. I worked on a dashboard mini project, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,3,4,4,3.40,Good
148,"I am a computer science student, where I built my basics in Python and machine learning basics, along with Java. I had a chance to work on a student attendance system, and that made me more confident about using my skills. I enjoy learning by doing and I try to stay consistent with practice. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. I want to start in a role where I can learn from a strong team and keep growing steadily.",5,3,3,3,3.70,Good
149,"I am a fresher with a background in general, and during that time I became comfortable with teamwork and communication, and I also picked up basic SQL. I worked on a dashboard mini project, which helped me understand how to apply these skills in a practical way. I am still learning, but I like taking feedback and improving step by step. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,4,4,3.40,Good
150,"My background is in computer science, and I have focused on learning machine learning basics and web development, and I also picked up Python. I worked on a sentiment analysis project, which helped me understand how to apply these skills in a practical way. Most of my experience is still at an early stage, but I am serious about building in this area. My goal is to build a solid career in this field and take on more responsibility over time.",5,3,3,3,3.70,Good
151,"I am a fresher with a background in product management, where I built my basics in analytics and roadmap planning, and I also picked up user research. I had a chance to work on a feature discovery project, and that made me more confident about using my skills. Most of my experience is still at an early stage, but I am serious about building in this area. My goal is to build a solid career in this field and take on more responsibility over time.",3,4,5,3,3.75,Good
152,"I recently completed my background in software engineering, and during that time I became comfortable with Python and SQL. I also completed a chat application, where I learned how to work in a structured way. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,4,3.75,Good
153,"I am a data analyst, where I built my basics in Python and dashboarding. I also completed a churn analysis project, where I learned how to work in a structured way. Most of my experience is still at an early stage, but I am serious about building in this area. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,3,5,3.65,Good
154,"I am from a civil engineering background, and during that time I became comfortable with AutoCAD and quantity estimation. I had a chance to work on a material estimation project, and that made me more confident about using my skills. Most of my experience is still at an early stage, but I am serious about building in this area. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,5,4,3,3.75,Good
155,"My background is in mechanical engineering, and I have focused on learning problem solving and basic Python. I had a chance to work on a maintenance tracking dashboard, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,3,5,3,3.85,Good
156,"My background is in electronics and communication, where I built my basics in Python and C, along with embedded systems. One project I enjoyed was a line follower robot, and it gave me good exposure to real problem solving. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,4,5,3,3.75,Good
157,"I recently completed my background in quality assurance, and I have focused on learning test cases and Selenium, along with API testing. I also completed an API validation project, where I learned how to work in a structured way. Most of my experience is still at an early stage, but I am serious about building in this area. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,4,5,3,3.75,Good
158,"I am from a product management background, and I have focused on learning cross-functional work and roadmap planning. I also completed a user onboarding improvement study, where I learned how to work in a structured way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,4,4,3.75,Good
159,"I recently completed my background in software engineering, and during that time I became comfortable with React and REST APIs. I had a chance to work on an internal task tracker, and that made me more confident about using my skills. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,4,4,3,3.85,Good
160,"I am from a general background, and I have focused on learning communication and problem solving. I also completed a dashboard mini project, where I learned how to work in a structured way. I enjoy learning by doing and I try to stay consistent with practice. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,3,4,4,3.75,Good
161,"I am a data analyst, and during that time I became comfortable with SQL and data cleaning. I had a chance to work on a customer segmentation study, and that made me more confident about using my skills. I am still learning, but I like taking feedback and improving step by step. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,4,3,3.85,Good
162,"I recently completed my background in software engineering, where I built my basics in REST APIs and Python. One project I enjoyed was an API integration project, and it gave me good exposure to real problem solving. I enjoy learning by doing and I try to stay consistent with practice. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,3,4,4,3.40,Good
163,"I am a MBA student, and I have focused on learning market research and stakeholder coordination, along with communication. I also completed a pricing research assignment, where I learned how to work in a structured way. I am still learning, but I like taking feedback and improving step by step. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,5,4,3.65,Good
164,"I am from a self-taught background, where I built my basics in Git and React. I had a chance to work on a portfolio website, and that made me more confident about using my skills. I am still learning, but I like taking feedback and improving step by step. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",5,3,3,3,3.70,Good
165,"I recently completed my background in business analysis, and I have focused on learning process mapping and Excel. One project I enjoyed was a reporting workflow redesign, and it gave me good exposure to real problem solving. I enjoy learning by doing and I try to stay consistent with practice. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,4,5,3,3.75,Good
166,"I am a fresh graduate, where I built my basics in teamwork and problem solving. I also completed a college team project, where I learned how to work in a structured way. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,4,3.75,Good
167,"I recently completed my background in business analysis, and during that time I became comfortable with SQL and Excel. I had a chance to work on a requirements documentation project, and that made me more confident about using my skills. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,4,3,3,3.60,Good
168,"I am from a general background, and during that time I became comfortable with problem solving and basic SQL. I also completed a college team project, where I learned how to work in a structured way. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,3,4,4,3.75,Good
169,"My background is in mba, and I have focused on learning Power BI and communication. One project I enjoyed was a sales performance dashboard, and it gave me good exposure to real problem solving. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,4,4,3,3.85,Good
170,"I recently completed my background in mechanical engineering, and I have focused on learning SolidWorks and Excel. I had a chance to work on a production planning mini project, and that made me more confident about using my skills. Most of my experience is still at an early stage, but I am serious about building in this area. My goal is to build a solid career in this field and take on more responsibility over time.",4,3,3,5,3.65,Good
171,"My background is in civil engineering, and I have focused on learning quantity estimation and site coordination. I had a chance to work on a site planning case study, and that made me more confident about using my skills. I am still learning, but I like taking feedback and improving step by step. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,5,4,3,3.75,Good
172,"My background is in mba, and I have focused on learning communication and market research. One project I enjoyed was a sales performance dashboard, and it gave me good exposure to real problem solving. I enjoy learning by doing and I try to stay consistent with practice. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,5,4,3,3.75,Good
173,"My background is in general, and during that time I became comfortable with teamwork and basic SQL. I had a chance to work on a dashboard mini project, and that made me more confident about using my skills. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,4,4,3.75,Good
174,"My background is in electronics and communication, where I built my basics in embedded systems and Arduino. I worked on a home automation project, which helped me understand how to apply these skills in a practical way. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",5,3,3,3,3.70,Good
175,"I am from a mba background, and I have focused on learning communication and market research, along with stakeholder coordination. I also completed a sales performance dashboard, where I learned how to work in a structured way. I am still learning, but I like taking feedback and improving step by step. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,3,4,4,3.75,Good
176,"My background is in self-taught, and I have focused on learning Git and HTML. I worked on a to-do application, which helped me understand how to apply these skills in a practical way. Most of my experience is still at an early stage, but I am serious about building in this area. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. In the next few years I want to become someone people can rely on for both execution and problem solving.",5,3,3,3,3.70,Good
177,"My background is in general, and I have focused on learning problem solving and communication, along with teamwork. I worked on a college team project, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,4,3.75,Good
178,"I am a product associate, and I have focused on learning user research and SQL. One project I enjoyed was a retention analysis initiative, and it gave me good exposure to real problem solving. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,3,4,4,3.40,Good
179,"I am a fresh graduate, where I built my basics in basic SQL and problem solving. I worked on a dashboard mini project, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. I want to start in a role where I can learn from a strong team and keep growing steadily.",4,4,4,3,3.85,Good
180,"I am a fresher with a background in mechanical engineering, and I have focused on learning basic Python and Excel. One project I enjoyed was a small design optimization project, and it gave me good exposure to real problem solving. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,4,4,3.75,Good
181,"My background is in sales, and during that time I became comfortable with Excel and presentation. I worked on a lead conversion analysis project, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I have also done internship or team-based work where I had to manage deadlines and communicate updates clearly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",5,3,3,3,3.70,Good
182,"I am from a software engineering background, and during that time I became comfortable with React and Node.js. One project I enjoyed was a chat application, and it gave me good exposure to real problem solving. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",4,4,3,4,3.75,Good
183,"I am a fresh graduate, where I built my basics in communication and Excel. I had a chance to work on a college team project, and that made me more confident about using my skills. I enjoy learning by doing and I try to stay consistent with practice. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,5,4,3,3.75,Good
184,"I am a career switcher from sales, and I have focused on learning presentation and Excel. I also completed a campaign tracking dashboard, where I learned how to work in a structured way. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,3,5,4,3.65,Good
185,"I am a fresher with a background in quality assurance, and I have focused on learning manual testing and test cases, along with API testing. I also completed a regression testing suite, where I learned how to work in a structured way. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,4,3,3.85,Good
186,"I am a fresher with a background in software engineering, and I have focused on learning Python and REST APIs, along with React. I also completed an internal task tracker, where I learned how to work in a structured way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,4,5,3,3.75,Good
187,"I am a fresher with a background in mba, and I have focused on learning market research and Power BI. I also completed a sales performance dashboard, where I learned how to work in a structured way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,5,4,3,3.75,Good
188,"I recently completed my background in mba, and I have focused on learning communication and Power BI. I had a chance to work on a customer survey analysis, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I want to start in a role where I can learn from a strong team and keep growing steadily.",3,3,4,4,3.40,Good
189,"I am from a software engineering background, and I have focused on learning JavaScript and React. I also completed a chat application, where I learned how to work in a structured way. I am still learning, but I like taking feedback and improving step by step. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,3,4,4,3.40,Good
190,"I am a fresher with a background in civil engineering, where I built my basics in planning and quantity estimation. I worked on a project scheduling model, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,3,3,5,3.65,Good
191,"I recently completed my background in software engineering, where I built my basics in JavaScript and REST APIs, along with React. I worked on an internal task tracker, which helped me understand how to apply these skills in a practical way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,5,4,3,3.75,Good
192,"I am a fresher with a background in product management, where I built my basics in analytics and roadmap planning. I had a chance to work on a product experiment review, and that made me more confident about using my skills. My goal is to build a solid career in this field and take on more responsibility over time.",4,3,5,3,3.85,Good
193,"I am a fresher with a background in software engineering, where I built my basics in Node.js and SQL. I had a chance to work on an API integration project, and that made me more confident about using my skills. My goal is to build a solid career in this field and take on more responsibility over time.",4,3,4,4,3.75,Good
194,"I am a QA engineer, where I built my basics in API testing and bug tracking. I also completed a defect reduction initiative, where I learned how to work in a structured way. I enjoy learning by doing and I try to stay consistent with practice. In the next few years I want to become someone people can rely on for both execution and problem solving.",5,3,3,3,3.70,Good
195,"I am from a electronics and communication background, and during that time I became comfortable with C and Python, and I also picked up PCB basics. I had a chance to work on an Arduino-based monitoring system, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I usually do well when the expectations are clear and I can keep improving with regular feedback. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,3,3.60,Good
196,"My background is in software engineering, and I have focused on learning REST APIs and React. I worked on an API integration project, which helped me understand how to apply these skills in a practical way. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",5,3,3,3,3.70,Good
197,"I am a fresher with a background in quality assurance, where I built my basics in test cases and API testing. I also completed an API validation project, where I learned how to work in a structured way. I am still learning, but I like taking feedback and improving step by step. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",5,3,3,3,3.70,Good
198,"I am from a software engineering background, and during that time I became comfortable with Python and React. I had a chance to work on an e-commerce feature module, and that made me more confident about using my skills. I enjoy learning by doing and I try to stay consistent with practice. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,5,4,3,3.75,Good
199,"I am from a mba background, and during that time I became comfortable with Excel and stakeholder coordination, along with communication. I had a chance to work on a market entry case project, and that made me more confident about using my skills. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,3,4,4,3.40,Good
200,"I am a MBA student, and I have focused on learning stakeholder coordination and market research, along with Excel. I had a chance to work on a sales performance dashboard, and that made me more confident about using my skills. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,3,5,4,3.65,Good
201,"I recently completed my background in quality assurance, and I have focused on learning API testing and test cases. I worked on a defect reduction initiative, which helped me understand how to apply these skills in a practical way. In the next few years I want to become someone people can rely on for both execution and problem solving.",3,4,4,4,3.65,Good
202,"I am a mechanical engineering student, and during that time I became comfortable with basic Python and problem solving. I worked on a production planning mini project, which helped me understand how to apply these skills in a practical way. Most of my experience is still at an early stage, but I am serious about building in this area. A lot of my learning came from academic work, small projects, and self-study, so I try to keep my understanding practical. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,3,5,3,3.85,Good
203,"I am from a electronics and communication background, and I have focused on learning embedded systems and C. I had a chance to work on an Arduino-based monitoring system, and that made me more confident about using my skills. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,3,4,4,3.40,Good
204,"My background is in computer science, and I have focused on learning DSA and web development. One project I enjoyed was a student attendance system, and it gave me good exposure to real problem solving. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,3,4,4,3.40,Good
205,"My background is in civil engineering, where I built my basics in site coordination and quantity estimation, and I also picked up AutoCAD. I worked on a project scheduling model, which helped me understand how to apply these skills in a practical way. I enjoy learning by doing and I try to stay consistent with practice. I usually do well when the expectations are clear and I can keep improving with regular feedback. My goal is to build a solid career in this field and take on more responsibility over time.",3,3,5,4,3.65,Good
206,"I recently completed my background in self-taught, and I have focused on learning React and JavaScript. One project I enjoyed was a local business landing page, and it gave me good exposure to real problem solving. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",5,3,3,3,3.70,Good
207,"My background is in data analytics, where I built my basics in Power BI and Python. I also completed a customer segmentation study, where I learned how to work in a structured way. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",3,3,5,4,3.65,Good
208,"I am a fresher with a background in mechanical engineering, where I built my basics in problem solving and Excel, and I also picked up basic Python. One project I enjoyed was a maintenance tracking dashboard, and it gave me good exposure to real problem solving. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. I am looking for an opportunity where I can apply what I know and improve through hands-on work.",3,3,4,4,3.40,Good
209,"I am from a mba background, and during that time I became comfortable with Power BI and Excel, along with market research. I had a chance to work on a market entry case project, and that made me more confident about using my skills. I am not saying I know everything yet, but I am comfortable picking up work and learning quickly. Right now I am looking for a role where I can strengthen my fundamentals and contribute to real projects.",4,4,3,4,3.75,Good
210,"I am from a civil engineering background, where I built my basics in site coordination and Excel. One project I enjoyed was a project scheduling model, and it gave me good exposure to real problem solving. I enjoy learning by doing and I try to stay consistent with practice. In the next few years I want to become someone people can rely on for both execution and problem solving.",4,4,3,3,3.60,Good
